1.  **Analyze the Request:**
SPEAKER_05: You know, having a vote on like what color the button should be or something is very absurd. I'm curious, like, you know, given that you're a decentralization advocate, how do you balance like being a curated kind of platform and being open? You know, like, how do you think about those two? Because I think one of the advantages of SuperRare with the curation side in art, you keep the quality very, very high. And yeah, unlike you know more marketplace type NFT platforms which just frankly puts a ton of crap like out there. So yeah. How do you balance those two and kind of keep decentralized, do you think?

SPEAKER_01: Yeah, no it is. I mean, it's kind of challenging. It's almost a paradox. But I think, you know, we've kind of always taken the like minimal decentralization, so it's like you have it where it's useful and then you're like one example is like we were like talking about like token models early on it was like maybe we'll have token holders vote on artists and I was just like that sounds like the most dramatic terrible thing I could ever imagine. You know, it's like people voting like your art's terrible like you're like oh my word.

SPEAKER_04: I mean, in the Pump.fun streamer heyday, I think that it could have really worked during that period of time. Yeah, you know, maybe we could have people stream. Yeah, it's like live going. Like, is the art good or bad? Watch this artist threaten to commit suicide. I did do stuff on a dating project once where you basically had to be voted in based on your notes, which just seems horrible.

SPEAKER_05: Very, very evil, you know. But there's right now 10 pages, remember those? Yes, yes, or Hot or Not or all of those. Oh, yeah, yeah. It's, yeah, just brutal. But, yeah, especially in places, you know, the art industry can be quite vicious, right?

SPEAKER_01: Yeah, it's challenging and good art is subjective. I feel like the on-chain auctions, escrow on-chain, that makes a lot of sense. On-chain voting for which artists are good, that's kind of like, let people who are like making decisions, like do their thing. And then if it starts to be, you know, like if things get out of hand, maybe like the token holders can like, you know, raise awareness, but yeah. And like part of it too. I mean, actually early on, we were like, thought we would be more of an open platform. And then as things progressed, there were more tools. Like, you know, we were just trying, it was like, we were building things, trying to add value. And yeah, there's a ton of open tooling. So like early on, we kind of thought we might have like SuperRare as like the ultra curated view into the market. And then maybe you have like, you know, another kind of like open platform that's anyone could use. But I'm curious, like what was the, like, you know, it's a two side market with market artists and art buyers. Like, what do you think, like did you have to get the artist first to convince them and how did you do that? Or did you have to get the art first?

SPEAKER_05: Yeah, we, you know, you kind of had to get both first. So, I mean, we started like just, you know, out of like, it really started as just me kind of like experimenting and building. And so we were like, you know, started with the minting tools. I was going around like demoing, talking to people and, you know, I guess we, it first kind of piqued interest of the artists. Like I was, you know, like we were like talking about how it would work. And then when we, when we first launched the, we kind of had, um, so there's, uh, Jason Bailey, who was kind of like an early digital art advocate, you know, big writer. Um, he ran a company or runs a company called Club NFT that does like NFT art backups. Yeah. And he hit us up and was like, Hey guys, like we'd been talking to him. And he was like, I know you're getting close with your product. Like I want to buy this art on Monday. Can we, can I do it on SuperRare? And I like looked at Charles and I was like, do you, Jason wants to, you know, buy something on mainnet on Monday. Like, what can we do? That was in like 36 hours that Charles was like, yeah, probably. And so then we basically stayed up for 36 hours fixing bugs.

SPEAKER_05: I'm getting flashbacks to when Microsoft said we want to launch blockchain as a service with you at DevCon 1.

SPEAKER_01: Exactly. Oh my God. There are many parallels. Nothing like a good deadline to get.

SPEAKER_05: Yes, exactly. Especially with a big, you know, major event partner that you know can make or break you, right? So yeah. Just don't have live demos on the end of all of that as well.

SPEAKER_01: Yeah, exactly. That's when it gets real risky. We actually, so when we did it there was a funny bug with the like the React stuff. So we were like live like helping. We were like live streaming or not live streaming but like screen sharing the transaction with this artist Robbie Barratt and Jason. And we're like literally pushing fixes. It was like, oh, we didn't know. I didn't expect that to happen. Like, okay, one second. Like, all right, it's deployed. Just reload the page. Lots of cash clearing. I remember about that.

SPEAKER_04: I'm curious what you see as the future of just generally like art and NFTs.

SPEAKER_03: Can I jump in on this? Yeah, please.

SPEAKER_03: My take on it. So in DeFi, we're starting to see, like as the administration has cleared the way to some extent. It seems like, you know, there was a pent up demand for something like a TradFi DeFi merger. It's not all the way there yet, but it's, you know, getting to just be five. Like I see the path to that happening. Do you think like it's NFTs really stay sort of like a distinct asset class forever? I know, you know, maybe you could talk about your gallery. I know you started to do a lot of like physical sales. Et cetera. Like, does it kind of, what, or, you know, do they merge? Do they not? Do they?

SPEAKER_01: Yeah. Like, like trad art become NFT art and digital art or like. Yeah. I, like the NFT stuff, I do think kind of just like eventually fades into the background. Like the real zero to one is, you know, cryptographically secure provenance. So, you know, you could use that for physical art. You could use it for digital. I think it was like, more of a breakthrough with digital, because you can kind of argue the token is the art. You now have this more liquid asset. So for art specifically, yeah, it's kind of just becoming part of the market. And I think you'll see NFTs used with digital art, obviously, but also with physical art. Like no one's really, if you like, the lack of good data on provenance in the art market and collectibles in general is kind of amazing. It's still like, oh, there's a sticker on the back that says it was from this gallery. Probably it was. Probably it was? Nobody knows. And so, and also, I think a lot of people are really trying to tie the physical asset to the digital asset, which I think is a waste of time. Personally, if you have the physical asset and you also have custody of the certificate of authenticity, that's kind of good enough. You don't really need some complicated tech solution there. And it's hard to imagine a world in which collectors and like customers that you just want, like, I personally have like a higher perceived value for physical art that also has an NFT with it. And I think in general, that trend continues. So I think digital art will kind of just become a bigger part of the contemporary art market. And then eventually we'll see NFTs used as certificates of authenticity, you know, for all high value objects.

SPEAKER_05: Yeah, I mean, one of the big things I didn't realize is that a friend of mine is an artist and she often gets a request for the value that was paid for it because someone wants to insure it, right? And there's this whole downstream kind of economy. Insurance, appraisal, lending, you need much better. And so it's like...

SPEAKER_01: I mean, Kieren, you and I have talked about the lending stuff a little bit. I think the lending market for these types of assets is small just because there's not good information. You could probably really grow that pie quite a bit if you do have easier access to provenance information.

SPEAKER_04: Let me add a little on that front. So I felt having been more of an NFT style RWA marketplace for a while and gone more DeFi, I thought that people wanted to tokenize to sell things at first, and this is true, but I think it is better that they tokenize to unlock liquidity. Selling could be one way but people kind of want to hold on to stuff. Like I don't want to sell my ETH. I don't want to sell my, you know, etc. You would know better than us at the very high end of the market. You know if you get like a wealth manager, they'll might extend some credit against your Picasso, right? Or but for everybody else and you probably have a lot of separate money for that too. You can't really like. I don't know if people fire sell their art, but it tends to sit there. And I used to think that was bad, but maybe it should sit there, but the credit markets actually just make it liquid, you know, as we've discussed before, which I think would be super cool. Like, I'm surprised, or we're getting into that world, but we're not. Yeah, we're seeing it. I feel like there's the green shoots of like, okay, here's what's possible. It totally makes sense. I think just—

SPEAKER_01: Like NFTs almost just is like, they're a great, you know, like we've talked, a lot of people in crypto love talking about identity and stuff. And like, to me, it's like NFTs are like a beautiful, very simple digital identity for whatever. You can pack anything you want in that metadata. It's just like a packet full of stuff. It's very simple. They're unique. They're pointers to one specific thing.

SPEAKER_05: Yeah, I mean, I love the way you talk about, you know, NFTs as certificates of authenticity, because I didn't realize this. We looked into like the physical art market for a while and like every auction at Sotheby's when they have a big piece, like they have to research it effectively from scratch, right? Like they have to build that entire chain of provenance with every piece that they do, which is an insane amount of work every single time.

SPEAKER_01: Yeah, it's a very high friction process. Like the transactions are very, very high friction, which is good. You know, like depending on where your position is in the market, like obviously Sotheby's loves being the keeper of all secrets and information. But I think that's clearly going to be disintermediated with technology.

SPEAKER_05: Joe, any new assets or maybe are you guys, you know, just declare war on the auction houses, you know, other high-end physical goods?

SPEAKER_01: Yeah, I mean, we're focusing, like, our expansion, like, you know, we launched the gallery earlier this year, offline gallery. It's on the Bowery right next to the museum. And, you know, we're showing physical, digital art, you know, installations, you know, projections, all sorts of different things. And yeah, I think like, you know, our view, like if you look at the models, like they're all like the galleries are not doing great, you know, business wise, the auction houses are hurting.

SPEAKER_04: I think everyone's trying to find a more sustainable model and stuff is so illiquid, right? I don't mean to interrupt, right? It's just enormous stuff sitting five years, 10 years, you know, and it's feast or famine. Like if we print a bunch of money, probably get a bunch of transactions.

SPEAKER_05: Just wait. Yeah. Like 2021 people were just, you know, you know, buying Picasso's on their phones and crazy apes.

SPEAKER_01: Crazy apes, right? Everything. Ether Rocks. I remember when Ether Rocks were like the prices exploding and I was like, this is truly amazing. Yeah, I think like the models have to change. And, you know, just as like if you think what the Internet's done as far as like shopping, right? It's like you can price compare easily on your phone in any stores, right? There's no kind of like price arbitrage. You're like, you're going to look up the price of something, you can scan something, figuring it like ask ChatGPT, what is this? How much should it cost? And so I think like, the art world has really, it has been like an insider's game of who knows who and like, what's the real price, like the marketed price versus like what was actually paid. And I think that's gonna like, it's kind of slowly like unwinding and we'll see, we'll end up with a market structure where pricing is just much more transparent. You can see things on chain. And I mean, I think that's, you know, like that's kind of like part of the opportunity is as the market becomes more efficient, we'll have the best tools to service the new structure.

SPEAKER_04: So it sounds like even the big guys want more liquidity but they're not willing to like let go of their proprietary information advantage, I guess.

SPEAKER_01: Yeah, yeah exactly. And I but it's a nice like that's a kind of also the paradox it's like you'll have more liquidity if it's better access to information but like you know it's the classic uh what's the the Innovator's Dilemma.

SPEAKER_05: The Innovator's Dilemma. I was like tip my time. Yeah, classic Innovator's Dilemma.

SPEAKER_01: Well, I, I think some of the auction houses are even trying to offer loans to try and lock people up even longer, right? To their places. Yeah, they have, um, I mean, I, like they're all Christie's inside of it. Like a lot of the big, or most of the auction houses are private. So I don't know how big their businesses are, but they do have, um, yeah. There's like you know people will like inherit art and it's like they don't really care necessarily and their advisor was like don't sell that you should just take out a loan and so they do have them but that seems like a classic conflict of interest to your point right like like oh we'll tell you how much it's worth and we'll loan you based on that yeah it's very one-sided and you can't really shop it around it's like ultra specialized information.

SPEAKER_03: Jim, did you want to ask a question? You look like you came off mute.

SPEAKER_03: Well, it's a little bit of a different topic, but I'll throw it in right now anyway. What has been the effect for good or bad of AI and art on what you're doing?

SPEAKER_01: Yeah. As far as the startup goes, it's been great. We had a little robot on our Slack you can talk to that does things for you. As far as the art market goes, I think it's all, I mean, it's also been kind of great. Like in my mind, this is just like, you know, it's a new tool that unlocks creative, you know, like you can kind of like do different creative things. It—

SPEAKER_03: You're encouraging it then.

SPEAKER_01: Yeah. Oh yeah. We have like tons of artists use AI. I mean, you know, there's also tons of artists we work with who hate it and, you know, think it's the end of all creativity. I think just like, you know, if you look, I think you like what it really enables is like somebody to do more complex things. You know, it's like where you can like all the grunt work you don't have to do. So now maybe it's instead of making one still image, you're going to do insane world building where it's like, you can go in, you can, you know, like the art's just more interactive. And actually the first art we ever sold on SuperRare was kind of like generated via like GANs, like adversarial networks, like voting on outcomes. So I think, you know, it's inevitable, it's gonna happen. It's kind of like, you know, digital cameras were the end of photography and they obviously were not.

SPEAKER_05: Do you think like, you know, going back to the metadata and certificates of authority that proving some part was based, you know, done by a human will be valued into art or any kind of creation?

SPEAKER_01: Yeah. I mean, I think, yeah, just like if you, you know, it's like, it's super amazing to see like the rate at which content's being created and like, you know, people, it's like, you can watch a video of like, that person didn't actually say that, but it looks like they did. I think that's where you're like, nobody ever answers a random phone number. If someone's calling you and it's not in your phone, you're like, I literally never answer this. Like, I don't know who does that. You'd have to be like pretty insane. It's sort of like you've kind of certified like the numbers, you know, and I think it'll end up being the same with like content and like art and stuff where it's like, if it isn't, you know, signed somehow cryptographically, you'll probably just assume it's fake because there's no real way to know.

SPEAKER_03: Have you seen much interest on the Bitcoin side in terms of ordinals and inscriptions and stamps and runes? Like how is that looking?

SPEAKER_01: Yeah, we've done a couple of projects on runes with artists and yeah, it's super interesting. You know, we're yeah, I think there's going to be art on many blockchains. Obviously, you know, Bitcoin and Ethereum being the most secure probably have the highest likelihood of, you know, it lasting. But yeah, it's actually people really like ordinals. It's funny. One of the sort of paradoxes that are like the funny things we ran into is like early on, we would talk to like investors and they're like, you need to get rid of the wallet. It's too complicated, but actually it kind of ends up being this, like, you gotta know all the right terms. It's almost like you get the secret incantation, you get inducted into the club and you know how it works. And so like, I think people really like that. Ordinals are a little more complex and like harder to understand than NFTs on Ethereum. Which is just, yeah, it's sort of, that's a funny anecdote, but, uh, yeah, they're quite popular. I, you know, think they'll be around for a while and and I mean another difference you have there right is that they're doing the data carrying on chain as well versus an external URL which is another interesting difference.

SPEAKER_03: Yeah, yeah totally.

SPEAKER_05: I'm curious about the decision to, you know, you mentioned starting the gallery and like everyone's talking about RWAs and kind of bringing real world stuff into the blockchain, but you're kind of doing the opposite. Like what was the decision to start a physical gallery and why did you decide that was a logical next step for you guys?

SPEAKER_01: Yeah. I mean, just. You know, it's part, it's kind of part of like how, you know, like the, the market works. So like, you know, people like getting together and like a lot of the art, you know, it's like, you can look at it on your phone, but if you see it, you know, on the huge projector, there's like, you know, a 10 by 10, CRT, like TV wall, it really looks different. So I think, you know, part of it is like it's community building. It's a space people can show up. And then part of it's like, you know, like the art really does just look different. So I think, you know, as far as like And after you still, you know, people are like, okay, these are just nonsense. JPEGs there, you know, like it's, you know, it's Ether Rocks 2.0 or like, and so like, it's kind of like telling the story to everyone else. Cause at the end of the day, it's still like, you know, it's, it's a demand constrained market and we're, you know, we're trying to grow the collector base.

SPEAKER_05: Beyond art, what do you see as like the next area? Like, you know, what's the next areas that are kind of going to need these kind of provenance or these kind of certificates of authority? I mean, I can think of a million, but I'm just curious from your point of view, where do you see the next elements kind of getting into it first?

SPEAKER_01: Yeah, I, I mean I think in general it's like you know like luxury assets with like NFTs are still more expensive to create than like not having one. You know like you just print one out and then the ID lives in your database. Yeah. Um and you know and I think but it's going to be like the customers are going to have to demand it because a lot of the brokers and folks, they do their information advantage, so they don't really want this to exist. But I think it just makes so much sense. It's just hard to imagine that it doesn't happen. There's people taking wine very seriously, issuing NFTs and building secondary markets. I think part of it's like an asset that's kind of fun to speculate on, but also you do like, there's, you know, a high likelihood you might, you know, have somebody send you the NFT. It's like kind of like wine watches. Um, yeah. Handbags, I think are a big one.

SPEAKER_04: Exactly. Yeah. One of the really popular ones right now is, uh, trading cards. So they're like, um you know what people like is like Courtyard is still going right I think yeah they're doing great yeah it's uh you know kind of like you have the speculative aspect but also like if you're a serious collector you can you know get get real get real things.

SPEAKER_05: Okay last question for you because unless anyone else has one but no no no yeah yeah why are you most excited about in any aspect of the blockchain space right now?

SPEAKER_01: Most excited, I mean, it's like it's obviously like we, you know, like we've all been working on this for like a super long time but I do think like if you look at even just like BlackRock's putting treasuries on chain with different partners like arts moving on chain like like everything literally is going to become that is moving on chain like I think it's like that's actually finally it used to just be like a mantra people would say to like you know help themselves feel important but like I think we're finally getting there we're like holy like everything is moving on chain like that's actually happening so it's like you know real world assets, digital assets. I think just like, yeah, liquidity is increasing. I think it's like generally net positive for everyone. It feels actually like it's finally happening, so. Yeah, it's taken way longer, 10 years, but we're still here and we're still doing it. We can make like a thumbnail, like the Ron Paul that's happening. Exactly, exactly.

SPEAKER_05: We need the mission accomplished banner, you know? Yeah. Oh my goodness. Yeah, exactly. Well, John, thank you for your time. And as always, we're really glad that you're doing so well. And where can people find you and learn more about all the stuff you do?

SPEAKER_01: Yeah. On X at SuperRare, John at SuperRare. Yeah. We're yeah.

SPEAKER_05: Yeah, you should also, there's currently a show at the gallery that's wrapping up, but we have a new, there's an X-Copy show December 10th. So if anyone's in town, swing through. You said an offline gallery one more time? I missed it.

SPEAKER_01: Oh yeah, Offline by SuperRare.

SPEAKER_05: Offline by SuperRare. Well, awesome. Thank you for joining us and take care, everyone.

SPEAKER_01: Thank you. Thanks for having me.
